name,ssn,phone_number,email,address,car_plate,phone_model,residence_type,job_type,blood_type,favorite_color,marital_status,pet_type,vehicle_type,family_size,hobby,birth_year,mobile_carrier,sns_usage
박명자,540720-2367201,010-9686-8664,ii@yu.com,세종특별자치시 세종시 조치원읍 평리,234가4764,Galaxy Note 20,오피스텔,간호사,B,초록,기혼,물고기,SUV,1,독서,2008,SKT,미사용
김경숙,931203-1596716,010-4812-4045,eunji57@yu.kr,충청남도 보령시 화산동,344사6096,Huawei Mate 40,원룸,자영업,B,파랑,이혼,고양이,트럭,1,쇼핑,2007,알뜰폰,사용
김서현,791014-2483364,010-8892-8439,geonu04@yuhanhoesa.com,충청북도 영동군 심천면 장동리,48가8425,iPhone 8,원룸,회사원,A,분홍,이혼,파충류,오토바이,1,사진,2002,KT,미사용
장정자,631110-2780564,010-1200-6226,bagmigyeong@yu.com,세종특별자치시 세종시 조치원읍 남리,236마8603,Pixel 8,오피스텔,의사,A,노랑,사별,새,트럭,3,게임,2006,알뜰폰,사용
양순자,461130-2012777,010-4540-2404,areumbag@jusighoesa.com,대구광역시 중구 서내동,276나2136,Galaxy S23,연립주택,연구원,O,노랑,사별,파충류,트럭,4,음악감상,1986,알뜰폰,사용
이정웅,830717-2641514,010-9221-1927,ina@hanigim.kr,인천광역시 남동구 장수동,446라2687,Realme GT,기숙사,학생,AB,주황,사별,강아지,전기차,3,쇼핑,2003,KT,사용
김영미,531006-2621330,010-1309-3091,rgim@yuhanhoesa.kr,충청남도 부여군 장암면 지토리,211다3742,Xiaomi Mi 11,단독주택,의사,A,빨강,기혼,햄스터,승용차,5,사진,1986,KT,사용
최현우,560805-1151679,010-2422-1211,seoyeongan@bago.com,광주광역시 동구 충장로4가,337라3790,Galaxy M12,단독주택,개발자,B,노랑,이혼,새,SUV,6,독서,1999,LG U+,미사용
이지은,000330-4711149,010-4014-6978,minseogi@gweonsongim.org,제주특별자치도 서귀포시 대정읍 구억리,60사9270,iPhone 13,단독주택,마케터,A,회색,이혼,고양이,오토바이,5,게임,2002,SKT,미사용
이미영,680417-2788496,010-5816-5691,ujin27@anjang.org,전라북도 전주시 덕진구 중동,79다1324,Galaxy S22,오피스텔,개발자,O,주황,미혼,새,자전거,1,음악감상,1980,LG U+,미사용
이민석,530601-2084145,010-6854-3972,yeongceolseo@yuhanhoesa.com,제주특별자치도 제주시 조천읍 신흥리,101라6970,Oppo Reno 6,원룸,마케터,A,주황,기혼,햄스터,전기차,1,게임,2009,KT,사용
박민수,551117-1085881,010-6910-5962,gimminjae@coegim.kr,제주특별자치도 제주시 애월읍 광령리,73라9809,Sony Xperia 1 III,다가구,자영업,B,회색,이혼,없음,버스,2,음악감상,1995,SKT,사용
김영길,800824-1497510,010-6558-9365,acoe@yu.com,대전광역시 동구 대별동,246바3029,Oppo Find X3,연립주택,공무원,O,분홍,이혼,새,버스,2,사진,1987,SKT,미사용
이정희,710624-1613995,010-4972-2966,gimmyeongja@ryubag.net,충청북도 단양군 어상천면 임현리,319사7774,iPhone XS,오피스텔,공무원,A,검정,기혼,없음,트럭,2,사진,1994,SKT,미사용
최민준,100524-3914450,010-3341-8819,misug98@ju.net,경상북도 경산시 진량읍 마곡리,783마9801,iPhone 11,아파트,프리랜서,A,검정,미혼,햄스터,버스,3,자전거,1992,LG U+,미사용
이광수,050129-3764423,010-2757-7156,sujinan@ijicoe.kr,울산광역시 울주군 언양읍 구수리,85마9554,OnePlus 8T,원룸,회사원,AB,흰색,사별,강아지,트럭,5,자전거,1998,SKT,사용
김지은,650825-2740313,010-3860-8148,ijeongja@yu.org,강원도 동해시 심곡동,377사6549,Xiaomi Redmi Note 10,원룸,개발자,A,초록,기혼,새,승용차,2,사진,2000,SKT,사용
윤도현,081217-3556879,010-9946-4229,anseonghyeon@ju.net,강원도 태백시 상사미동,567사8749,Xiaomi Redmi Note 10,단독주택,간호사,AB,보라,사별,없음,오토바이,6,여행,2007,알뜰폰,미사용
홍경자,890903-2090706,010-5143-4485,migyeonggim@jusighoesa.org,경상남도 밀양시 무안면 삼태리,658라8793,Redmi 9,단독주택,마케터,AB,검정,미혼,고양이,오토바이,4,수영,1999,SKT,사용
김은정,500818-1046943,010-7266-8424,minjun73@bagsongju.com,울산광역시 중구 학성동,330사1412,Oppo Find X3,단독주택,개발자,A,파랑,미혼,고양이,트럭,1,독서,1988,LG U+,미사용
진춘자,000730-4810884,010-2356-3249,anseoyeon@gimgimgim.kr,광주광역시 광산구 광산동,365마4787,Redmi 9,연립주택,마케터,B,파랑,미혼,파충류,트럭,5,수영,1995,LG U+,사용
이재호,650120-1553788,010-3125-1750,ajang@yuhanhoesa.com,충청남도 공주시 의당면 오인리,214가1638,LG Wing,빌라,교사,AB,빨강,이혼,없음,오토바이,5,자전거,1987,LG U+,미사용
김서현,490923-2673306,010-5803-5703,yeongmi91@coegim.com,강원도 태백시 혈동,913다3274,iPhone 6S,단독주택,교사,A,파랑,사별,파충류,승용차,2,쇼핑,1989,LG U+,미사용
손경희,461005-1178666,010-7432-9192,bagogja@yuhanhoesa.com,제주특별자치도 서귀포시 대정읍 영락리,709가9175,Galaxy S9,오피스텔,회사원,B,보라,이혼,강아지,오토바이,4,영화감상,1994,LG U+,사용
오재현,590720-1255127,010-2031-9193,gimminseog@oigim.net,인천광역시 남동구 구월동,195가2134,OnePlus 9,원룸,개발자,O,흰색,사별,파충류,전기차,4,영화감상,1982,LG U+,사용
류현지,871102-1820811,010-7156-8488,yeongsunhong@yuhanhoesa.net,대구광역시 서구 원대동3가,901다8605,Redmi 9,오피스텔,자영업,A,노랑,사별,고양이,트럭,1,음악감상,2009,LG U+,사용
송영길,450213-1556558,010-7134-4553,xgweon@igim.net,서울특별시 서초구 서초동,543가3301,Realme 8,빌라,연구원,O,보라,기혼,햄스터,오토바이,2,사진,2001,알뜰폰,사용
장지혜,950303-2627863,010-6759-1688,isujin@ju.com,부산광역시 영도구 봉래동3가,140나7497,Galaxy Note 10,아파트,교사,O,회색,기혼,고양이,트럭,5,여행,1990,SKT,미사용
김하윤,481112-2019528,010-1914-5322,jeongsu55@gimhacoe.com,충청남도 태안군 이원면 사창리,130다8969,iPhone 7,오피스텔,학생,A,흰색,기혼,물고기,트럭,2,사진,1988,SKT,사용
김정호,560926-2417366,010-1524-1811,qi@yuhanhoesa.com,충청북도 괴산군 청천면 대티리,769가3915,Motorola Edge 20,오피스텔,간호사,AB,회색,미혼,없음,오토바이,5,영화감상,1991,KT,미사용
이서윤,710211-2127956,010-7233-6524,ogsunryu@bagyun.com,제주특별자치도 제주시 한림읍 한림리,493사8799,Pixel 8,연립주택,개발자,A,초록,이혼,햄스터,자전거,2,독서,1998,SKT,미사용
최동현,850203-2611397,010-7208-8590,cgim@ju.kr,울산광역시 중구 약사동,473라6795,iPhone XS,연립주택,교사,O,노랑,미혼,없음,버스,6,음악감상,1982,알뜰폰,미사용
김도윤,750719-2729829,010-6641-7530,miyeongcoe@yu.com,제주특별자치도 서귀포시 성산읍 신풍리,848사8929,Galaxy S22,단독주택,간호사,A,분홍,이혼,없음,버스,2,여행,1980,알뜰폰,사용
서하윤,750223-2672460,010-1111-6371,seongjingang@bagi.com,경기도 파주시 적성면 자장리,45마4480,Redmi 9,원룸,연구원,B,검정,기혼,없음,버스,2,사진,1983,LG U+,사용
이진우,820506-2743963,010-9029-3940,minseogi@icoe.com,경상남도 거제시 동부면 부춘리,117다2977,Galaxy A52,연립주택,학생,A,주황,사별,물고기,트럭,4,쇼핑,1984,KT,미사용
김성진,951015-2442379,010-7776-9350,seoyeon81@yu.com,전라남도 담양군 가사문학면 학선리,569마1505,Oppo Find X3,단독주택,자영업,AB,분홍,기혼,햄스터,자전거,4,사진,2005,알뜰폰,사용
홍명숙,970218-2798682,010-4296-9310,ubag@yu.kr,경상북도 청송군 주왕산면 지리,835라8247,Galaxy A12,아파트,마케터,A,주황,사별,새,버스,4,여행,2000,LG U+,미사용
김은경,740206-1321388,010-9329-7123,migyeongyun@yu.net,부산광역시 사상구 주례동,281가8935,Galaxy A52,연립주택,간호사,B,빨강,이혼,햄스터,전기차,4,영화감상,2007,SKT,미사용
박미숙,790315-2110471,010-7214-5996,shwang@igimsin.com,전라북도 완주군 비봉면 봉산리,657라5901,iPhone 14,연립주택,학생,A,빨강,미혼,강아지,오토바이,6,사진,2008,SKT,사용
허정희,800524-2181336,010-3019-7692,iyeongja@yanggim.com,울산광역시 남구 삼산동,421라6392,Galaxy A32,연립주택,개발자,A,회색,사별,물고기,트럭,2,운동,1980,LG U+,미사용
민도윤,541021-1267146,010-7064-7952,myeongja21@yangjeongcoe.org,충청남도 서천군 화양면 월산리,510바4590,LG V60,빌라,마케터,AB,회색,기혼,물고기,전기차,5,영화감상,1983,알뜰폰,사용
이우진,830726-2895189,010-9380-9459,jihuhan@ju.org,대구광역시 달서구 상인동,18라3572,Huawei P50,원룸,회사원,B,노랑,미혼,물고기,버스,1,쇼핑,1988,LG U+,미사용
송숙자,911227-2371410,010-5510-1436,seoyeji@jusighoesa.com,광주광역시 서구 유촌동,812가5900,LG Velvet,단독주택,의사,AB,분홍,이혼,고양이,트럭,2,요리,2009,KT,미사용
김지후,061226-3503840,010-1129-1346,jiu78@gweonsimgim.org,경기도 안산시 단원구 선감동,14다6721,LG Velvet,단독주택,교사,B,보라,미혼,물고기,자전거,3,게임,2006,SKT,미사용
박영일,520401-2043592,010-7014-5412,kjo@ju.kr,인천광역시 동구 금곡동,302나3062,iPhone 8,빌라,교사,O,주황,기혼,파충류,SUV,1,여행,1998,LG U+,미사용
강서영,620201-1800639,010-1028-2952,gimdonghyeon@ii.kr,제주특별자치도 서귀포시 토평동,30바4092,LG Q92,단독주택,프리랜서,O,노랑,사별,없음,전기차,6,사진,2009,KT,사용
박동현,700511-1345042,010-7550-1664,ho@yuhanhoesa.com,경상북도 칠곡군 북삼읍 인평리,522가4043,Pixel 8,기숙사,회사원,O,초록,사별,새,전기차,3,쇼핑,1988,KT,사용
장재현,480401-1678236,010-1174-9561,iogsun@mingim.com,대구광역시 동구 매여동,224다7189,Galaxy Z Flip,오피스텔,자영업,AB,빨강,기혼,물고기,승용차,6,등산,2003,KT,사용
엄영숙,501201-1081985,010-8299-1215,ui@jangi.com,서울특별시 중랑구 신내동,630나1340,OnePlus 9,기숙사,의사,A,빨강,미혼,강아지,버스,6,여행,1987,KT,사용
장재현,441017-2497673,010-5462-2395,omisug@yu.com,세종특별자치시 세종시 어진동,27라9555,iPhone 7,연립주택,프리랜서,O,주황,이혼,없음,승용차,2,등산,1996,KT,사용
윤준혁,931220-2294732,010-9720-3279,jihu57@gimgim.org,광주광역시 북구 우산동,710다2088,Galaxy S21,기숙사,교사,O,주황,이혼,파충류,오토바이,1,수영,1991,알뜰폰,미사용
박준혁,590406-1000531,010-4007-3302,qi@jusighoesa.com,서울특별시 중구 회현동1가,957라9977,iPhone 13,단독주택,공무원,AB,보라,미혼,물고기,오토바이,3,운동,2007,KT,미사용
김서준,720113-2121105,010-7516-2796,igyeongsug@yu.kr,전라북도 전주시 완산구 중앙동3가,448다2766,iPhone 12,아파트,연구원,O,보라,기혼,고양이,트럭,1,음악감상,2000,SKT,사용
김현우,000804-4619869,010-4707-9789,anam@gimi.kr,강원도 철원군 서면 자등리,987다5275,iPhone 14,오피스텔,교사,A,초록,미혼,강아지,승용차,6,요리,1980,KT,사용
남미경,670926-2637504,010-1733-3837,yejinbag@ju.kr,경기도 성남시 분당구 이매동,343바9760,iPhone XS,원룸,교사,A,회색,미혼,물고기,자전거,2,영화감상,1988,LG U+,미사용
김지훈,890513-2900219,010-7771-9415,yeom@gimgimyu.org,서울특별시 중랑구 망우동,181사4522,iPhone 12,다가구,자영업,A,노랑,미혼,강아지,트럭,2,수영,1994,SKT,사용
이영철,981210-2923359,010-9009-8719,jihye34@songgim.net,서울특별시 송파구 석촌동,906나6060,iPhone 14,단독주택,공무원,B,회색,사별,새,트럭,4,등산,1993,LG U+,미사용
윤미숙,791215-2113807,010-9751-9169,junhyeogbae@gimnogang.com,경상남도 진주시 명석면 신기리,789가6626,iPhone XR,아파트,프리랜서,A,주황,사별,물고기,승용차,4,여행,2004,KT,사용
김민서,150113-4019619,010-5766-6744,jieun52@songyuncoe.com,전라남도 해남군 황산면 우항리,193다2080,Sony Xperia 1 III,아파트,디자이너,AB,노랑,기혼,물고기,SUV,2,사진,1989,알뜰폰,사용
이명숙,031223-4643724,010-7200-2721,jeonghun98@jusighoesa.kr,충청남도 서천군 마서면 신포리,329사4305,Galaxy Note 10,빌라,자영업,A,보라,기혼,파충류,트럭,4,수영,2000,SKT,사용
박재호,900609-2718285,010-6849-6188,jjang@yunigu.com,충청남도 서천군 시초면 선암리,918사3851,Pixel 8,연립주택,회사원,A,주황,이혼,파충류,승용차,6,수영,1985,LG U+,미사용
서춘자,090610-4790851,010-3877-7799,jeongho60@igweon.com,대구광역시 북구 검단동,433사7443,Galaxy A32,아파트,개발자,O,보라,기혼,강아지,버스,3,여행,1987,SKT,사용
서영철,820302-2050497,010-2755-4998,gimyejun@iigim.com,부산광역시 남구 우암동,14마5108,Sony Xperia 1 III,원룸,간호사,B,보라,이혼,햄스터,자전거,2,운동,1985,LG U+,미사용
한은지,580303-1838770,010-9566-4663,junyeongi@ju.org,전라남도 순천시 해룡면 월전리,51마9651,LG G8,빌라,마케터,B,초록,기혼,햄스터,자전거,6,여행,1996,LG U+,사용
박성민,680803-1539675,010-9087-4911,eunjeonggim@jusighoesa.kr,세종특별자치시 세종시 연기면 해밀리,238바9617,Realme 8,단독주택,디자이너,B,주황,미혼,물고기,버스,1,게임,1982,KT,미사용
고명숙,070505-4638362,010-6724-9007,gangdoyun@inami.org,광주광역시 서구 양동,938나5156,Galaxy Note 20,기숙사,개발자,B,분홍,기혼,없음,버스,2,사진,1988,SKT,미사용
이재현,920717-1796460,010-1963-2648,minseogjang@sonbag.org,충청북도 청주시 흥덕구 운천동,844가6791,iPhone XR,오피스텔,자영업,A,파랑,사별,없음,자전거,5,여행,1988,SKT,사용
차영길,470801-1190922,010-4665-5923,jinhoseong@hwangibag.kr,서울특별시 용산구 이태원동,159사3534,Motorola Moto G Power,연립주택,공무원,O,주황,이혼,햄스터,오토바이,6,여행,1989,LG U+,미사용
김영철,761106-2757621,010-4846-3132,simmyeongja@igim.kr,강원도 속초시 설악동,201바8967,iPhone 14,단독주택,의사,O,회색,이혼,없음,트럭,2,사진,1987,LG U+,사용
박재현,710326-2148395,010-6999-3069,ngim@yuhanhoesa.com,제주특별자치도 제주시 한림읍 한수리,188바1581,Realme 8,원룸,교사,O,빨강,사별,강아지,자전거,6,수영,2007,LG U+,미사용
김서윤,970428-1077477,010-6128-8092,zgim@gimbaggim.net,광주광역시 광산구 수완동,14바3158,Galaxy S9,연립주택,마케터,A,빨강,기혼,없음,트럭,4,독서,1992,SKT,사용
이예원,071203-3742732,010-4244-9712,fgim@jusighoesa.kr,대구광역시 북구 서변동,171나7175,LG G8,다가구,교사,O,흰색,이혼,강아지,SUV,4,운동,1996,LG U+,미사용
이순옥,830203-1920111,010-4096-2114,yejungim@mungweon.kr,경기도 용인시 처인구 남사면 봉명리,109다6879,OnePlus 8T,아파트,회사원,AB,주황,이혼,물고기,승용차,4,음악감상,1997,LG U+,미사용
백준혁,500820-2802237,010-2025-2668,seonghyeoncoe@coei.com,대전광역시 동구 소제동,189라2019,iPhone 14,오피스텔,디자이너,AB,빨강,미혼,새,버스,5,독서,2002,LG U+,미사용
이서영,110301-4618578,010-5845-5653,jeongho07@ju.org,제주특별자치도 서귀포시 대정읍 인성리,335사3693,Pixel 5,아파트,디자이너,AB,분홍,이혼,새,SUV,6,수영,1986,알뜰폰,미사용
김지혜,041010-3703202,010-8671-6714,ijeongsun@jusighoesa.com,강원도 양구군 동면 덕곡리,249라3861,iPhone 11,빌라,학생,AB,보라,이혼,없음,전기차,5,등산,2002,SKT,미사용
박재현,600909-2666763,010-9047-4815,hyeonjeonggim@gimi.net,서울특별시 서초구 신원동,326라5445,iPhone 6S,단독주택,프리랜서,O,파랑,기혼,파충류,승용차,4,등산,2001,KT,미사용
김서윤,880322-2526745,010-1009-6799,gweonmijeong@jusighoesa.com,충청북도 제천시 봉양읍 공전리,982다5264,iPhone X,단독주택,교사,A,보라,미혼,고양이,오토바이,6,요리,2010,SKT,미사용
김미숙,530102-2058044,010-4036-1207,iseojun@seongicoe.com,세종특별자치시 세종시 부강면 문곡리,128마4343,iPhone 12,다가구,학생,O,초록,사별,파충류,SUV,4,등산,2008,알뜰폰,사용
이진우,540211-1822070,010-7973-1692,donghyeon37@gimseogim.org,전라북도 익산시 함열읍 다송리,938다5924,iPhone 12,단독주택,디자이너,AB,보라,이혼,고양이,오토바이,2,영화감상,2010,LG U+,미사용
김옥자,531114-1106492,010-2349-6073,sinyeongsu@yu.com,인천광역시 서구 대곡동,682바6056,Pixel 6,원룸,회사원,A,회색,미혼,고양이,전기차,3,쇼핑,2002,LG U+,사용
김영일,011103-3244357,010-6429-3454,siu37@yu.com,전라북도 순창군 쌍치면 금평리,474바6625,Pixel 7,오피스텔,회사원,B,보라,미혼,고양이,SUV,4,여행,2007,SKT,미사용
김성수,900730-1196826,010-9589-6217,jangjunho@baegbag.com,충청남도 서산시 부석면 마룡리,926라1547,Pixel 5,아파트,학생,A,파랑,기혼,강아지,트럭,1,운동,2007,SKT,미사용
이준혁,490509-2295060,010-7697-5491,cmin@yuhanhoesa.kr,경상북도 봉화군 법전면 눌산리,965사3704,Pixel 6,오피스텔,자영업,B,빨강,사별,파충류,트럭,2,사진,2000,LG U+,사용
김영수,640527-2571155,010-7448-3410,bagsangho@gwagbag.kr,경기도 과천시 막계동,497나4610,Vivo Y72,원룸,개발자,O,보라,사별,새,버스,5,게임,1986,알뜰폰,사용
백진우,810220-1215100,010-7866-9948,yunseogim@ju.kr,강원도 삼척시 미로면 고천리,668마8631,OnePlus 8T,아파트,개발자,B,흰색,이혼,없음,오토바이,5,사진,1996,KT,사용
박은주,610206-2534326,010-6578-9948,jaehyeongim@yuhanhoesa.kr,경상북도 안동시 일직면 광연리,637마8445,LG G8,다가구,디자이너,AB,빨강,이혼,파충류,오토바이,3,영화감상,1994,KT,미사용
백재현,690425-2761376,010-5271-4928,minseogi@yuhanhoesa.org,충청남도 홍성군 구항면 대정리,935가4389,iPhone 13,빌라,마케터,B,초록,기혼,강아지,자전거,5,여행,1981,KT,사용
서지훈,051201-4556930,010-7642-5031,jeongsugang@ganggimsong.kr,세종특별자치시 세종시 조치원읍 신흥리,976마6354,Pixel 6,기숙사,교사,O,노랑,미혼,새,버스,6,수영,2002,SKT,사용
