address,birth_year,blood_type,car_plate,email,family_size,favorite_color,hobby,job_type,marital_status,mobile_carrier,name,pet_type,phone_model,phone_number,residence_type,sns_usage,ssn,vehicle_type,mk_serial_number,matching_key
서울특별시 성동구 금호동3가,1980,B,79마4012,ebaeg@gimbaggim.kr,2,회색,게임,개발자,사별,LG U+,황현준,고양이,Galaxy A52,010-6810-4228,다가구,사용,440415-1091151,전기차,data2_20250602185128961493_8050,dc234e24684370ec27c490ee47e340452488ba501c5b64798488a9bc30af0b48
인천광역시 동구 창영동,1991,A,424다5960,coemyeongja@iimun.kr,4,초록,요리,자영업,사별,알뜰폰,박미경,새,Huawei Mate 40,010-6794-6642,아파트,미사용,690212-1182725,자전거,data2_20250602185128961493_8051,7b29fa8db627bc90b7f239e6db24780b148be56f217dc6bebf8101d256c37432
경기도 포천시 동교동,2005,AB,576사3469,yeongsig55@yuhanhoesa.net,4,보라,수영,프리랜서,이혼,LG U+,김주원,없음,Redmi 9,010-3981-1318,빌라,사용,670710-2796357,승용차,data2_20250602185128961493_8052,3bf547fc08db920b0b3628a103021524789e3c9321c715c57ca97c2a7539df5f
전라북도 남원시 금지면 귀석리,1987,AB,192라5756,jihyeonjo@jusighoesa.org,4,초록,운동,의사,이혼,KT,이순옥,물고기,Xiaomi Poco F3,010-9426-8928,빌라,사용,110921-4407147,트럭,data2_20250602185128961493_8053,bb744949a802947edd66b2ea2f6e19ca26c0eedc39df78ab5fc1a684394ba537
울산광역시 남구 성암동,2007,B,361라7549,yunyeji@seongjii.kr,2,파랑,여행,학생,미혼,KT,이민서,새,Oppo Find X3,010-5099-6851,연립주택,사용,120111-4963501,자전거,data2_20250602185128961493_8054,95596bcf07b71222aefb87a1850933ddc763851bb329778caab68a7c3c04dc42
경상남도 통영시 산양읍 남평리,2001,AB,265다2389,seunghyeonbag@ju.net,5,회색,등산,마케터,미혼,알뜰폰,박미경,파충류,Huawei Mate 40,010-6415-1292,다가구,사용,990420-2060317,SUV,data2_20250602185128961493_8055,e52d68bceb2200429b95c0eb3743a0f65cc536f024aa5187039982d578a9e6b2
세종특별자치시 세종시 금남면 도남리,1981,A,370다5180,yeweonyun@gimgimgim.kr,5,검정,사진,연구원,미혼,알뜰폰,이지혜,없음,Galaxy S23,010-4526-9849,단독주택,미사용,620825-2606356,SUV,data2_20250602185128961493_8056,93dcb34d1762398db9de77f603aa4cd5f80479e5bd7152d260b59b64d8cfa9fc
경상북도 경주시 산내면 대현리,1982,A,732마3468,pgang@yuhanhoesa.com,6,파랑,독서,의사,기혼,KT,한은지,파충류,Galaxy S20,010-8731-3243,다가구,미사용,891029-1939252,트럭,data2_20250602185128961493_8057,ad370c82c45a4b078e0660637d4857bdd2cac7a48a9d17a46f86c8ccdc09351f
경기도 포천시 신북면 고일리,1987,O,381마1497,junhyeog10@yuhanhoesa.kr,2,노랑,독서,회사원,이혼,KT,김중수,강아지,iPhone X,010-8446-6265,빌라,사용,640222-2827203,오토바이,data2_20250602185128961493_8058,2462edb4ea642fb296463666b61a55fe29eb7791b53bcf4e4f34830c478ae591
울산광역시 동구 방어동,2001,A,769바1055,gwangsuson@gimi.kr,1,빨강,운동,의사,기혼,SKT,이영진,고양이,Galaxy A32,010-3265-6993,기숙사,미사용,760106-1496929,자전거,data2_20250602185128961493_8059,bfcae6ae80ae77a97d59480a4ad4e36557d7fcc78429bda070d7534cb37bfa94
경상북도 고령군 우곡면 월오리,2010,A,914마7243,jiyeonjeon@seogimgim.org,6,보라,자전거,자영업,이혼,알뜰폰,김중수,강아지,LG Wing,010-5141-8738,아파트,사용,520925-2065305,전기차,data2_20250602185128961493_8060,15c5b6334c07663e740484c724178e6dfd2bb83914d6d7622926fff10488af9e
세종특별자치시 세종시 금남면 집현리,2000,O,916나3417,cunjagim@jusighoesa.kr,5,노랑,자전거,디자이너,미혼,LG U+,김수민,파충류,iPhone XS,010-6105-1198,아파트,미사용,951221-2590619,승용차,data2_20250602185128961493_8061,e1a918a736dd1a712d8acb265e3460373c01eaffe7eba180c53c44cfeefcc9dc
울산광역시 남구 성암동,1983,A,791사2209,mijeong04@gimgang.com,4,주황,게임,자영업,기혼,LG U+,안영철,강아지,Realme 8,010-7872-1699,다가구,사용,720807-1086764,트럭,data2_20250602185128961493_8062,8d64b03cc729e02d892481f9ba67643767edfe0287df697d289e9b78f49cf18c
전라남도 완도군 금일읍 화목리,1984,AB,539바3896,gimjunhyeog@gimson.kr,6,흰색,독서,학생,미혼,KT,황시우,새,iPhone XS,010-4112-4575,단독주택,사용,860729-2954836,오토바이,data2_20250602185128961493_8063,54366b20069b33dce402374df1c0bebe680db0935eb3e12c415c5016dfe32209
제주특별자치도 서귀포시 남원읍 의귀리,1989,A,50나9780,simdohyeon@jusighoesa.kr,3,초록,등산,디자이너,이혼,LG U+,윤수진,강아지,Pixel 4,010-6360-4365,원룸,사용,120312-3354343,자전거,data2_20250602185128961493_8064,b0bfb818b9ed9587c29040477665d0e53e4a659926ff640a6424cad9cb1795e3
강원도 양구군 양구읍 상무룡리,2002,AB,529사5570,caeweon09@yu.kr,6,파랑,사진,회사원,이혼,KT,이정식,강아지,Galaxy Note 20,010-7568-2006,오피스텔,미사용,670207-2773658,전기차,data2_20250602185128961493_8065,d6c5f5917adbfbfa265327c3a45347a5d8baa20617b40715ee429717ec5d2ddd
부산광역시 사상구 삼락동,1992,A,705가1244,iboram@yuhanhoesa.kr,6,검정,운동,공무원,이혼,SKT,오서윤,없음,iPhone 7,010-9987-7370,원룸,미사용,510112-1934633,SUV,data2_20250602185128961493_8066,42a6caa46345c1a532a34977060d38462a990d0d8811bab700f820e818f825ad
경상북도 포항시 북구 기북면 관천리,2004,AB,216마6564,ojongsu@yuhanhoesa.kr,2,검정,사진,마케터,사별,LG U+,김은경,없음,Sony Xperia 5 II,010-9120-1583,단독주택,미사용,930912-2172285,자전거,data2_20250602185128961493_8067,eb7fe35af2faa7b7a8f4f7bd961977f68d0706cac1e2b1b4f7c9e20567f22399
광주광역시 서구 광천동,1989,O,96바2306,fgim@gimgimgim.com,6,주황,영화감상,프리랜서,사별,LG U+,박수빈,새,LG G8,010-7604-1219,오피스텔,사용,630130-1588117,승용차,data2_20250602185128961493_8068,172fd8ef9c8a163d58022ce2558446b88eff776de2c29bd649f941c447ccd29c
서울특별시 중랑구 중화동,2006,AB,687나3456,gimjinu@jusighoesa.com,1,파랑,독서,간호사,미혼,KT,허진우,강아지,LG Q92,010-4851-7455,빌라,사용,740424-2576763,전기차,data2_20250602185128961493_8069,4815ddc8a3f84408b7cac81c83f7076fd32e29a69c330ce9e7a233681145c48f
제주특별자치도 제주시 조천읍 교래리,1986,AB,146가1808,si@yu.kr,4,회색,영화감상,의사,기혼,KT,서도현,강아지,Motorola Edge 20,010-5212-1123,단독주택,미사용,740114-1457449,버스,data2_20250602185128961493_8070,5646b5b83fe73df69c44ff9baac0a759611f6914575c90fc8047d3e90a7ed594
경상남도 창녕군 장마면 산지리,2005,AB,987나9354,angeonu@songina.com,1,흰색,게임,학생,기혼,SKT,박은지,햄스터,Pixel 8,010-3259-1393,빌라,사용,750320-1756633,오토바이,data2_20250602185128961493_8071,013f08f1be007e67beb8caf2984e4f25df822f487a3ee0ba5ca7440ff6465b85
서울특별시 종로구 평동,2009,A,358바3598,ohwang@yu.com,2,파랑,쇼핑,자영업,기혼,알뜰폰,김민지,고양이,Huawei Mate 40,010-7805-2943,빌라,사용,440810-2503124,오토바이,data2_20250602185128961493_8072,dafe79b6235498bea3e2130175d0194af082d5e7a00007134a5964b09b621973
광주광역시 서구 내방동,1993,AB,431마8552,eunyeonggim@soni.kr,6,파랑,영화감상,개발자,기혼,LG U+,김하윤,햄스터,OnePlus 8T,010-6934-4632,아파트,미사용,750817-1165417,오토바이,data2_20250602185128961493_8073,11334c234e1157167138e49b5a874e3f190a6c6c44fed5ca38e623a1c9d37fbb
대구광역시 중구 남일동,1992,A,13다9309,eungyeong20@yuhanhoesa.net,6,흰색,등산,간호사,사별,LG U+,김승현,강아지,LG V60,010-3724-8998,연립주택,사용,450211-2362740,승용차,data2_20250602185128961493_8074,ac3056897ccbf9ff72786cfc4c5d1707e4ad8ffa29a50d539616cd4e6947a5b3
서울특별시 구로구 항동,2003,AB,661사9227,yeonghwan61@ju.com,3,보라,음악감상,교사,기혼,LG U+,고도현,없음,Galaxy M12,010-1843-8758,오피스텔,사용,550522-2002338,SUV,data2_20250602185128961493_8075,a2631fb472f04ca7c8ca29977c0383f168af73e0918261bb2a08fe9e2576a0ee
대구광역시 중구 서야동,2007,O,894가4507,kgim@jusighoesa.com,6,노랑,게임,개발자,이혼,LG U+,이도윤,고양이,iPhone 6S,010-1749-6791,연립주택,사용,910809-2452554,오토바이,data2_20250602185128961493_8076,e0a056f73820bdc0cdd9f8b0c1865073e4734d8eec013bf68b6de81ad90c7c07
세종특별자치시 세종시 연기면 수산리,1993,B,725다8878,yeongsui@jusighoesa.kr,2,초록,자전거,의사,기혼,SKT,한옥자,햄스터,Galaxy A32,010-1376-6375,빌라,사용,801119-2205253,전기차,data2_20250602185128961493_8077,ae753f433ba8288cd22588cc8330d1db2ab50eb03df4700826d71ea26e117f4a
대구광역시 동구 상매동,1987,O,474바1890,eunjiryu@yuhanhoesa.com,1,노랑,운동,공무원,기혼,LG U+,박경희,없음,iPhone 13,010-3480-1425,단독주택,미사용,890729-1382076,전기차,data2_20250602185128961493_8078,2fb444c76ae297a51d43523a3491063a2a42e171ae8d68dcf468412754d3cb36
경상북도 상주시 함창읍 금곡리,1990,O,98마2203,vcoe@jusighoesa.com,3,분홍,쇼핑,회사원,이혼,KT,김채원,햄스터,Galaxy M12,010-8134-5633,빌라,사용,060620-4475910,버스,data2_20250602185128961493_8079,d1a99e98036fd5997efda0dbe06d07b45d41707fca5c7189dbb0a22a399870fd
전라남도 무안군 몽탄면 귀학리,1998,A,792가3814,mim@ju.com,3,분홍,게임,공무원,사별,LG U+,박민수,강아지,iPhone SE,010-6087-6897,기숙사,미사용,571213-2277237,자전거,data2_20250602185128961493_8080,428f59a39e756a62d107ed65744203f1bbe025f3f3cc392d83c0b4d432cb5517
제주특별자치도 제주시 애월읍 상가리,1998,A,445가6078,yeongil17@bagsong.org,2,노랑,운동,간호사,기혼,SKT,박도윤,고양이,LG V60,010-9753-8139,단독주택,사용,960916-1491244,SUV,data2_20250602185128961493_8081,853871319b287a98a7f5601740ab872faae743b27690b378ef36e5d1ab93ff2d
대전광역시 대덕구 평촌동,1992,O,594다1183,qca@yu.com,1,회색,운동,교사,기혼,SKT,송영진,물고기,Galaxy A52,010-8753-3829,단독주택,미사용,060322-3751137,트럭,data2_20250602185128961493_8082,62ee27c1455badfaac0c6081179c6ecdc53bd5de47af6a8ba0c19af83f95cc3c
충청남도 천안시 서북구 성환읍 와룡리,1999,B,719바5312,sgim@gimangim.kr,2,노랑,게임,공무원,사별,LG U+,나정자,고양이,Huawei P50,010-2887-1421,연립주택,미사용,820703-1017106,승용차,data2_20250602185128961493_8083,28d9ec2b8df694b6839140fddaafbc3d93bffa22bf974c6b74f4f51d9163731c
세종특별자치시 세종시 연서면 쌍전리,2009,AB,140다9940,zgo@yuhanhoesa.com,2,회색,자전거,마케터,사별,KT,김현우,파충류,Sony Xperia 1 III,010-1041-4439,연립주택,미사용,560814-2195388,오토바이,data2_20250602185128961493_8084,fbd4c1796c12f35b05afb830baedda25220845c7a64be6833a576dca376433ec
인천광역시 중구 신생동,1999,AB,621바2532,siugim@ihangang.com,5,회색,쇼핑,간호사,기혼,KT,김옥자,새,OnePlus 8T,010-8436-5696,단독주택,미사용,620217-2438891,오토바이,data2_20250602185128961493_8085,d7ee8c37a7947a850ad4d26a4ce9cd2c2118220eb347ce36b1c9e9dcf16696b9
전라북도 장수군 장수읍 두산리,1994,AB,993다5791,yeongho10@yuhanhoesa.org,3,초록,쇼핑,회사원,이혼,KT,장서연,파충류,Pixel 5,010-7667-9585,연립주택,미사용,610215-2304950,전기차,data2_20250602185128961493_8086,33343d53825ac5dd6b9fb3d3821756f6dbc9f25b857502857d0bec0411ad3ccd
전라북도 완주군 용진읍 신지리,1998,B,805다1943,gimjuweon@jugim.com,6,흰색,자전거,회사원,사별,KT,이성진,고양이,Motorola Edge 20,010-2712-1331,다가구,사용,470911-2346596,트럭,data2_20250602185128961493_8087,6e3db1d29633164bae3b42f462ea0f5c1cb82513a527af9c7ce23221ce829053
전라북도 익산시 용동면 화배리,2007,A,330사2638,caeweon66@hani.com,5,노랑,수영,개발자,이혼,KT,김준혁,물고기,Pixel 7,010-5371-8899,빌라,미사용,901231-1268747,자전거,data2_20250602185128961493_8088,2321033dcf601d68b7977fa9ea0ae90f9673128c95047cadfd250e04e1bdd0a7
부산광역시 해운대구 중동,1996,O,624가3600,ei@johong.kr,6,분홍,요리,개발자,사별,SKT,이서현,강아지,Galaxy M12,010-2827-2692,단독주택,미사용,591129-2026594,전기차,data2_20250602185128961493_8089,115209e99f339b12e8561b8984b6687662108b8c9c890e4930f65b6a0d37d2e4
경상북도 의성군 비안면 도암리,1993,B,963바3252,areumi@heojii.kr,4,노랑,요리,간호사,사별,KT,안영미,물고기,Galaxy Note 10,010-3369-9537,다가구,사용,920722-2591075,SUV,data2_20250602185128961493_8090,5adea0786099d7ae37e1b137944e41c2ee13100afae422d52365fa9b8d641ff2
전라북도 전주시 완산구 동완산동,1992,AB,90다9307,sunjahan@yu.com,5,회색,음악감상,공무원,미혼,SKT,김혜진,없음,iPhone XS,010-8090-4546,오피스텔,사용,780528-2355337,자전거,data2_20250602185128961493_8091,6e5065ac219f859f3254fbcf296ac3d757ba6308488e5eb8a21563da6241b6cc
광주광역시 북구 북동,1989,A,209바7035,sangceolju@ibagmun.com,5,파랑,음악감상,교사,기혼,알뜰폰,송성훈,고양이,Galaxy Z Fold,010-7610-4127,다가구,사용,040403-4866470,전기차,data2_20250602185128961493_8092,373a6f365c72b54d5d9e564678ad127db8a3191962dbf01ddb19b075b2885c99
전라북도 완주군 고산면 읍내리,1997,AB,404다3449,tgim@jugim.net,6,검정,여행,회사원,기혼,알뜰폰,이미경,없음,iPhone 6S,010-1433-4471,연립주택,사용,910212-2221717,오토바이,data2_20250602185128961493_8093,53ce54a804680488ecd89ba605e2ab458013ce65b513937afe68561c25c9c09f
대전광역시 대덕구 상서동,2002,A,417사1427,xmun@yu.com,1,주황,등산,프리랜서,이혼,알뜰폰,오미경,물고기,Motorola Edge 20,010-3853-3029,다가구,미사용,851226-2336895,트럭,data2_20250602185128961493_8094,7b3d1c5cc543e7f9246e13c6c11f356d125fb4c92fa36b53bc1d1a65e4286369
대전광역시 대덕구 오정동,1982,O,709가2902,sujinsin@seobaggim.com,5,회색,요리,프리랜서,사별,알뜰폰,박경자,파충류,Realme GT,010-2920-8404,아파트,미사용,730915-1480362,오토바이,data2_20250602185128961493_8095,7b4328f0bcf514eef5e34874b4889155de7eee2d1168cd537fc19a7a326aae44
경기도 포천시 영북면 소회산리,2003,A,779가7098,jiseonghyeon@igim.org,6,분홍,쇼핑,디자이너,미혼,KT,이영미,없음,Sony Xperia 1 III,010-5106-2386,원룸,사용,450522-1788737,SUV,data2_20250602185128961493_8096,5ad53af7a696173d71980b3b2a917d9a7ecffe9d10123448e1b82f93225335eb
울산광역시 중구 북정동,2006,O,629라9266,sinyeongsu@coego.com,6,검정,자전거,회사원,사별,LG U+,김준혁,물고기,LG G8,010-3835-1339,빌라,사용,870418-1780753,전기차,data2_20250602185128961493_8097,11a917f262c1014ce60de17054311df1e0dc02a993fd55867eb31fef33efa511
세종특별자치시 세종시 금남면 호탄리,1999,O,444사5815,sujin67@gimhani.kr,2,주황,등산,교사,사별,알뜰폰,장현정,고양이,iPhone 12,010-3637-4785,오피스텔,미사용,890501-1567556,승용차,data2_20250602185128961493_8098,98c730a52897c1af3162a550cc6bcfeaf600f1e891248509d4fa08f6bb387ed7
대구광역시 달성군 옥포읍 본리리,1983,AB,721사7568,obae@ju.kr,1,주황,영화감상,회사원,미혼,SKT,박서연,없음,iPhone 8,010-9973-7964,기숙사,미사용,800803-1752593,버스,data2_20250602185128961493_8099,73a982343f6580fafc240b2b06709ae5eb72e847d07c04b378acc9d7c02f66f9
대구광역시 달서구 대천동,1998,A,43바2449,seojun40@yu.com,1,주황,사진,프리랜서,사별,KT,이미영,없음,Galaxy S20,010-1923-4806,빌라,미사용,510916-1209198,버스,data2_20250602185128961493_8100,3ef600d575e41800a8256dbe7b78e5ee663009bd1123a49a99ac4fe1b9932395
제주특별자치도 제주시 한림읍 상명리,2007,O,180라4247,sgim@jusighoesa.com,6,파랑,여행,마케터,미혼,알뜰폰,강정순,없음,Sony Xperia 5 II,010-2690-9924,연립주택,미사용,491024-2785825,SUV,data2_20250602185128961493_8101,8d258afcf53d96203b826b29920bff8837ea1e7cf32ad33b1067df40ac179f94
경상북도 경주시 안강읍 검단리,1985,AB,992마8463,ibag@yu.com,6,분홍,게임,프리랜서,미혼,SKT,백현준,파충류,Galaxy S20,010-7480-4938,기숙사,미사용,840825-2081762,전기차,data2_20250602185128961493_8102,fc43c64ec5df5de0c39b15618867335b4d2bd0b3983c0d282ded54eb314368ac
경기도 안산시 단원구 대부북동,2008,AB,119다7771,seongsucoe@ju.com,5,초록,영화감상,학생,사별,LG U+,이진호,파충류,iPhone 13,010-9927-1376,기숙사,미사용,650412-2704946,전기차,data2_20250602185128961493_8103,4767be1785153c7a74c40f17b3ae3611c92e725d201c29de67eac54b28a40076
제주특별자치도 제주시 조천읍 대흘리,2007,B,687라5846,jeongsiggim@ju.org,4,흰색,게임,연구원,기혼,알뜰폰,박윤서,고양이,Galaxy A12,010-9963-7627,오피스텔,사용,650205-1451554,SUV,data2_20250602185128961493_8104,a0f5f83245cd18ec283d9f2c21a7a4a2fc755f934ec240bafd119519d81177c2
대전광역시 서구 오동,2002,B,151마1917,seongjin17@yuhanhoesa.org,1,회색,수영,마케터,기혼,KT,손민재,없음,Xiaomi Redmi Note 10,010-9989-2785,기숙사,미사용,750727-1836456,버스,data2_20250602185128961493_8105,986f58d7784070ac5ddf5c95d4d4a02e5c0545bb02eda7eebd8e798c85052972
세종특별자치시 세종시 전동면 미곡리,2006,AB,783가2662,yeongceol48@yu.net,2,분홍,독서,프리랜서,기혼,LG U+,박아름,없음,iPhone 6S,010-3497-1334,기숙사,미사용,110305-3260910,전기차,data2_20250602185128961493_8106,e661d34893906749b403cb7d881df19a0af59ec8c4bd68122715e42849db7e7b
대구광역시 달성군 유가읍 유곡리,1992,B,96사8391,eunjunam@baei.net,3,빨강,사진,연구원,사별,알뜰폰,김민수,새,Sony Xperia 1 III,010-8236-9875,다가구,미사용,771209-1269901,SUV,data2_20250602185128961493_8107,e86403dba46e678158f03b0154f2d901af48eae5b9a3a4bdfa05dda1b80cc7e0
충청북도 단양군 단양읍 천동리,1995,AB,793나2991,hyejingim@baggang.kr,5,빨강,수영,연구원,미혼,SKT,박숙자,강아지,Huawei P50,010-1521-3114,기숙사,미사용,910723-1130266,오토바이,data2_20250602185128961493_8108,85d059215dc20441d96003eafb1cf0d0ed5c5f090c408cdb5455416717140c93
전라북도 임실군 삼계면 죽계리,1988,O,560가5762,hcoe@gimjangjang.net,6,회색,독서,프리랜서,미혼,LG U+,하종수,없음,Galaxy Z Flip,010-7285-5964,빌라,미사용,891217-2100719,전기차,data2_20250602185128961493_8109,3a561927776fe077cf8050e7dde3be5c99cbd6ce7808168a531cea4490e920c3
경기도 부천시 약대동,1996,O,797사6200,ogweon@jusighoesa.com,6,분홍,사진,공무원,기혼,알뜰폰,배정훈,파충류,LG V60,010-3475-6403,연립주택,사용,590918-1709664,버스,data2_20250602185128961493_8110,639787fff9f4e18be500bece8b1cc0aa3dfd689c6a5281713dee3bc3358479d1
전라북도 익산시 함라면 함열리,1982,AB,684나8631,myeongja93@jusighoesa.com,5,분홍,운동,교사,사별,KT,이미경,물고기,Huawei Mate 40,010-5123-5567,다가구,사용,030402-3276353,전기차,data2_20250602185128961493_8111,61c8f2cb7f148b6c661db922f3e96ff1f7e5f6140a76cb1b85e01a25dcf978c8
인천광역시 미추홀구 도화동,1981,B,936가4771,hyeonugim@yu.com,4,회색,쇼핑,마케터,기혼,알뜰폰,양성훈,새,Huawei Mate 40,010-1141-8625,원룸,미사용,090710-4594882,승용차,data2_20250602185128961493_8112,889d2890151d6468d34003e77e2d2a360ec4541f285d25c8235007df023bcb0f
제주특별자치도 서귀포시 남원읍 한남리,2002,A,990라7407,yeonghosin@ijeon.org,6,노랑,쇼핑,디자이너,이혼,LG U+,김광수,파충류,Galaxy S20,010-9416-1679,아파트,사용,011218-3828812,오토바이,data2_20250602185128961493_8113,959e9c14bcf905b9899b82eeef99e786ef57b530816c34f4735382a296f99b16
