name,ssn,phone_number,email,income,address,monthly_spending
김경숙,110917-4127702,010-5634-1851,xi@ju.com,13504617,세종특별자치시 세종시 금남면 국곡리,2147680
김서현,010710-4477849,010-5029-4402,bsong@jusighoesa.kr,5598707,전라남도 장흥군 장평면 두봉리,311191
홍선영,770601-2242124,010-8199-1800,sunja01@yu.kr,68758257,대전광역시 서구 월평동,39535863
김명자,810520-1431956,010-6402-9481,jiyeong37@yu.com,95811563,강원도 속초시 장사동,31177215
박하은,020910-3492558,010-7923-4469,sgim@iryu.com,63845491,전라남도 장흥군 장평면 제산리,4871123
김은정,670117-1955439,010-9543-3361,geonu01@yu.kr,14720023,인천광역시 계양구 계산동,7002330
한영일,851122-2562572,010-9176-4576,yunseoyang@yu.org,12250673,충청북도 청주시 청원구 오창읍 여천리,156852
허경숙,971030-1912039,010-2116-2893,fhong@jusighoesa.com,80337172,충청북도 청주시 흥덕구 강내면 연정리,8565723
박예준,970420-2163526,010-5690-4314,jiweono@jusighoesa.net,61129630,전라북도 부안군 동진면 안성리,23652478
김경희,890314-1463389,010-3066-4960,peom@hagim.kr,58019973,광주광역시 서구 양동,5540854
김성현,921113-2004188,010-1284-8167,seongjingo@gimii.net,79960833,강원도 정선군 임계면 낙천리,28901835
허성민,040115-4621076,010-8701-5679,jia89@nacoe.com,34819319,울산광역시 남구 장생포동,1321891
고하윤,650930-2652859,010-7902-2645,sgim@yu.com,26367702,대구광역시 중구 서내동,5164396
최지우,060211-4004381,010-6287-9184,hyeonjun70@jusighoesa.com,83807961,전라남도 신안군 암태면 기동리,8860162
남미경,131210-4817475,010-1288-7364,bagsangceol@gimhwanggim.net,94384193,충청북도 청주시 청원구 오창읍 괴정리,9199953
고지후,791016-1528448,010-5127-9961,gimminjae@gimbagmun.org,36789392,서울특별시 강서구 가양동,9913477
민경수,740829-1882478,010-9912-4157,seonyeongbag@jusighoesa.org,48195588,서울특별시 중구 태평로1가,3987087
한영순,810214-1482543,010-5703-1507,gimhyeonu@yu.com,71219426,전라북도 부안군 위도면 상왕등리,2461514
이서준,851230-2809864,010-6086-2881,jeongnambag@baggim.com,15038887,경상북도 봉화군 물야면 오전리,1032634
윤민준,471119-2773423,010-6148-4028,ci@gimyun.com,14864652,경상북도 영양군 영양읍 현리,801994
고영식,510315-2193435,010-2351-9130,fi@simhan.kr,42688117,부산광역시 중구 중앙동1가,20084239
우채원,910311-1177580,010-3781-4877,bbag@jusighoesa.org,11796463,경기도 화성시 남양읍 신외리,2939490
이광수,140717-4323654,010-1676-6354,seonghun13@gweonbagbag.com,86827098,대전광역시 유성구 문지동,8744246
이성민,590322-1778928,010-1163-9562,sumin69@jusighoesa.com,37114875,경상남도 김해시 유하동,3042283
윤승민,650403-2389808,010-3220-8363,pyun@yuhanhoesa.kr,79858101,부산광역시 해운대구 우동,34903260
이지연,690703-1924026,010-7548-5629,minji64@soniseo.net,13434059,인천광역시 중구 중앙동1가,1297242
구준영,730325-2103758,010-9390-4522,minjun40@guibag.kr,13203808,대전광역시 중구 호동,6123561
김옥자,510902-1068576,010-2064-8816,ijihu@ju.kr,81172204,대전광역시 중구 안영동,8986814
이수진,080526-3504174,010-9208-5749,jangcunja@baggimgim.com,36846364,경상남도 사천시 늑도동,2716176
박정수,780214-1018495,010-7985-1160,gyeonghyi38@ohwang.kr,15817667,경기도 고양시 덕양구 오금동,5356789
박건우,650121-1528622,010-4466-3143,yhan@yu.com,53637758,울산광역시 동구 서부동,6354258
장예진,700305-1830129,010-2128-8119,baegminseog@jusighoesa.org,8511996,경상북도 문경시 동로면 마광리,608792
하동현,830908-2752415,010-8760-9793,cunja41@yu.com,52947122,울산광역시 북구 산하동,29810924
박민서,900830-1794973,010-2341-4024,dgim@giman.net,84383723,서울특별시 중랑구 망우동,9474965
서영일,910906-1418712,010-2286-7993,yeongjacoe@jusighoesa.com,20722304,충청북도 청주시 서원구 분평동,9585286
김춘자,781028-1310951,010-4349-7998,xseo@jui.kr,79464418,전라남도 곡성군 목사동면 공북리,10069774
오미영,490505-2101665,010-7754-7670,minseoggim@gogimgim.kr,77774005,인천광역시 연수구 옥련동,15464726
김성수,830924-2878420,010-4264-7650,gimjiu@gimgim.kr,6102033,전라북도 익산시 금마면 산북리,2211544
하승현,460123-1312518,010-7073-8198,jgim@yu.com,42288587,부산광역시 연제구 연산동,7193198
서영호,080725-3533092,010-4995-6274,gimjeonghun@ju.org,73550430,전라북도 남원시 월락동,7689795
김영호,991007-2282299,010-8979-5218,sujingim@igimgim.com,96789697,경상남도 함양군 함양읍 백연리,15702963
손성훈,710217-2196401,010-9384-5539,hyeonsug45@yu.kr,31476099,전라북도 고창군 신림면 부송리,8128821
하경숙,130519-4126486,010-8575-9869,gimjiu@ju.net,5932051,제주특별자치도 제주시 건입동,721884
박민수,091018-3178987,010-6411-1818,minjaegim@gimmun.com,89024237,울산광역시 북구 천곡동,29762004
오예은,780421-2772881,010-4128-1778,jeongsuggim@ju.org,56285268,경기도 평택시 진위면 신리,20254877
이성민,660315-2197124,010-2868-2588,yjang@gimgimgim.com,63135514,세종특별자치시 세종시 금남면 봉암리,13199411
전서현,030616-3266106,010-8792-2281,obae@ocoegim.org,66027569,인천광역시 미추홀구 관교동,8582733
김정호,011015-4373334,010-8576-5783,minji86@yuhanhoesa.com,82266922,광주광역시 남구 행암동,7504235
오지연,731107-2768515,010-9570-3229,jaehyeonmun@icoe.net,49337666,경상남도 의령군 의령읍 정암리,4505500
윤준서,541225-1197233,010-8207-7309,vgim@jusighoesa.com,9004748,전라북도 익산시 성당면 부곡리,3905695
이채원,670102-1367139,010-8723-4150,jiyeongim@yu.com,36350597,경상남도 창원시 마산회원구 회원동,8248652
김예지,670412-2773454,010-5293-7544,sanghoryu@yuhanhoesa.kr,94773552,경기도 구리시 교문동,3580022
김수민,890926-2101881,010-7235-2402,bbag@igimson.com,94362149,경상북도 예천군 유천면 매산리,34134116
홍경희,610823-2706221,010-8930-5021,si@yuhanhoesa.com,17513247,대전광역시 서구 도안동,5767398
구미영,491212-1090440,010-2931-3228,gyang@jusighoesa.kr,78053126,경상북도 경산시 남산면 사월리,1488255
손윤서,870331-2042670,010-3532-2958,yeonghyiyun@igim.net,10155953,광주광역시 남구 지석동,3343918
이중수,500905-1163779,010-4401-5325,ujinyun@iogim.com,30804442,세종특별자치시 세종시 연서면 기룡리,6555817
김영길,121216-4701993,010-9220-1181,jiyeoni@gimhong.kr,6954643,부산광역시 북구 금곡동,1891627
류명숙,050429-4800905,010-1763-7384,pi@gimbagbag.kr,95783163,경기도 안산시 상록구 이동,253927
장미영,810316-1659270,010-4799-4915,fi@yu.com,77107070,충청남도 보령시 성주면 개화리,26398871
최윤서,790326-2316957,010-8459-3346,hyeonsug65@jusighoesa.com,8746246,부산광역시 기장군 기장읍 만화리,1462589
서서연,700813-1049022,010-3892-5530,gimminji@sonbag.com,40633499,대전광역시 서구 만년동,23637274
김재호,040605-4019907,010-7105-7834,ysim@ihan.kr,83424641,서울특별시 관악구 신림동,56857852
최현우,641213-2286750,010-3868-3942,mijeong02@gimyu.kr,45402111,울산광역시 동구 화정동,24478398
박지후,880830-1489149,010-2355-8951,seongho66@jusighoesa.kr,14669136,제주특별자치도 서귀포시 성산읍 고성리,666765
권영수,580822-2799373,010-2637-2302,seoeunju@yuhanhoesa.com,19496049,경기도 안산시 상록구 팔곡일동,2126465
최지원,541105-1721097,010-2398-8204,igim@gimi.kr,26829032,제주특별자치도 서귀포시 대정읍 가파리,17759728
김진호,570822-2003661,010-7512-9137,rheo@ju.com,92682577,제주특별자치도 제주시 한림읍 동명리,11414699
박지은,830910-1533498,010-5960-4026,hgang@yu.kr,51092896,전라남도 보성군 율어면 율어리,1881650
김재현,450130-2350701,010-6713-3507,junhyeoggim@jusighoesa.com,80784195,경상남도 거창군 신원면 덕산리,26631400
김승현,131221-4729687,010-2156-1631,boramgang@yuhanhoesa.kr,79212863,대구광역시 동구 평광동,5657531
강정남,761112-1182561,010-3718-4076,gangseohyeon@gogimi.kr,78276969,부산광역시 사상구 감전동,10169478
김중수,031210-4282147,010-9009-5857,eunyeong44@ju.net,19883310,광주광역시 동구 용연동,435388
김순옥,520416-1200335,010-9184-7870,seoyeong20@bagna.kr,77105130,부산광역시 강서구 천성동,2393861
김지현,550503-2336175,010-6224-1652,iseungmin@igang.com,38729222,세종특별자치시 세종시 연서면 쌍전리,938223
최민준,900117-1249616,010-1211-2117,ijia@jusighoesa.com,90271726,대구광역시 동구 봉무동,25741794
김재현,821017-1789507,010-4876-4853,ujin12@gweongimi.org,33779356,제주특별자치도 서귀포시 토평동,2900735
황시우,650409-2719276,010-8122-4130,ugim@yu.com,94034316,인천광역시 서구 대곡동,15882397
박하윤,910921-2236775,010-1704-6404,ena@hwangibag.org,84348675,울산광역시 중구 반구동,45946420
박도현,720517-1310096,010-7932-3164,gimminseo@heogim.kr,42175551,경상남도 합천군 용주면 가호리,15722004
이광수,480121-1777878,010-3691-9525,yeongceoljang@ibaeg.com,77586597,경상남도 함안군 군북면 덕대리,8828513
최성훈,090409-3310544,010-8875-2617,byeongceolgim@bagsongi.com,40508896,강원도 평창군 대화면 대화리,19525356
김주원,500710-2788652,010-4382-7447,jongsu58@iheogim.com,93086845,충청북도 증평군 증평읍 율리,8508680
이승현,010929-4084449,010-9241-9611,eomseoyun@gojangi.net,58620755,대전광역시 중구 대사동,487716
이현숙,890124-1618940,010-9966-2880,gimhyeonjun@ju.kr,31222901,제주특별자치도 제주시 한경면 용수리,6264464
김동현,860927-1343420,010-9421-8446,mi@ju.kr,6155577,강원도 양구군 양구읍 송청리,1203272
이민재,030226-4856493,010-4951-2382,gimjia@yuhanhoesa.kr,79906649,부산광역시 동구 초량동,10730201
황예은,660322-2682177,010-6847-5910,mgim@songyangryu.org,36177771,인천광역시 남동구 운연동,3455632
서민수,670508-1440828,010-4992-9950,minseogi@yuhanhoesa.com,24465616,대전광역시 대덕구 문평동,9506034
김채원,980318-2044109,010-4859-7063,iyeonggil@baehan.com,16083966,대구광역시 동구 능성동,11631521
배예지,640615-1112183,010-9667-4466,minjaecoe@jusighoesa.com,39183259,서울특별시 용산구 용산동5가,13238460
황정숙,770627-1254226,010-7194-6469,jungsu72@jangjin.net,56430273,충청남도 당진시 송악읍 고대리,2150249
한지영,470722-2358169,010-1533-3155,lgim@jusighoesa.kr,78722427,인천광역시 동구 송현동,32697130
김영희,980220-2030266,010-5948-8942,gyeonghyi15@jusighoesa.org,53930354,인천광역시 연수구 동춘동,23846618
윤민석,600302-2543951,010-6858-8391,areum11@yangigim.com,8578023,경상북도 군위군 부계면 창평리,3665862
이영수,640507-2322298,010-3572-1263,jihun88@coecoe.com,16881485,부산광역시 사하구 다대동,5540387
최지은,660805-2650937,010-9384-8199,zsong@yunhagim.kr,12294189,광주광역시 북구 용봉동,3501470
진성민,790113-1954227,010-1401-8192,bha@seobaehan.net,45358146,대구광역시 수성구 만촌동,711415
이성민,630112-2945698,010-2804-3889,gimjeongung@coegim.kr,16527165,인천광역시 강화군 강화읍 관청리,7667831
차은정,711217-1943962,010-5913-9724,goseoyun@ani.com,87161689,경기도 가평군 상면 상동리,9097612
권정웅,080322-3506044,010-9884-4329,sson@ju.kr,50416639,울산광역시 북구 당사동,19932932
장보람,911029-2734957,010-8531-6843,nheo@yu.com,32292729,충청남도 서산시 대산읍 운산리,4157486
윤보람,830623-1603877,010-3042-9174,jiyeon70@ju.org,36761097,전라북도 전주시 덕진구 호성동1가,17457833
남영호,110917-3126642,010-4701-1221,egim@yuhanhoesa.com,80935067,경상북도 청도군 청도읍 구미리,15384025
구은서,090913-4070753,010-8925-2311,ujinbag@ju.net,35055079,인천광역시 강화군 선원면 연리,5248998
김지훈,490210-2483409,010-1840-4449,seojeongsug@baghwang.net,49346230,인천광역시 연수구 옥련동,8201742
이지후,480503-1819571,010-5120-9473,gangjiweon@yu.com,83836732,경상남도 합천군 봉산면 권빈리,21133502
최중수,790329-2881718,010-7842-5145,coeyeonghwan@ieomgu.net,41903582,대구광역시 남구 대명동,1252114
황예진,761208-2373850,010-6215-2694,gyeongjagim@jusighoesa.org,90363127,인천광역시 서구 시천동,24358872
이경수,040312-4564416,010-9817-2481,bagjiweon@baggimna.kr,2057619,충청북도 괴산군 청천면 청천리,501174
심예준,070704-3071298,010-5294-8604,gyeongjacoe@ju.kr,80518246,세종특별자치시 세종시 조치원읍 평리,15236431
김영길,640124-2216742,010-9190-6121,pryu@hwanggwag.org,95752664,경상남도 함양군 지곡면 평촌리,25553135
이승민,071117-4330593,010-3347-6149,baggeonu@jusighoesa.com,58388339,전라북도 전주시 완산구 원당동,6158841
박상호,630311-1393448,010-9439-7744,emun@bagseo.net,47069009,부산광역시 서구 부용동2가,8798099
홍명숙,970218-2798682,010-4296-9310,ubag@yu.kr,17298879,경상북도 청송군 주왕산면 지리,12882817
김아름,840312-1584827,010-9954-4777,junhocoe@gimgim.kr,30208027,전라북도 무주군 무주읍 대차리,2025420
윤예준,660219-1610262,010-9718-8110,sangceoli@yuhanhoesa.kr,99825136,부산광역시 사하구 구평동,3160335
이은지,870214-2061461,010-9489-4020,gimmiyeong@ju.kr,11042367,경기도 고양시 일산서구 대화동,941920
민재호,141119-4083266,010-4382-7458,yunseonghun@jusighoesa.com,25590704,충청북도 청주시 상당구 미원면 쌍이리,440163
김지현,140916-4061367,010-8447-9373,bagsunog@yuhanhoesa.com,7530173,울산광역시 남구 삼산동,2083247
김준서,760320-1599975,010-8426-6104,gimyeweon@anigim.net,74634885,세종특별자치시 세종시 대평동,48251244
이수진,811104-1548785,010-9534-9513,yeongja98@baghannam.org,2874443,제주특별자치도 제주시 애월읍 곽지리,267451
이은정,690510-1844385,010-4720-8168,rjang@coeii.net,64266690,울산광역시 울주군 상북면 이천리,2174190
황도윤,720724-2704609,010-5159-7056,cseong@coei.net,75411071,제주특별자치도 서귀포시 성산읍 수산리,48548010
민춘자,860904-1346493,010-1851-9850,misug92@igangjang.kr,10952761,세종특별자치시 세종시 조치원읍 죽림리,2419506
최상철,101107-3749654,010-4935-7241,junhogim@igimi.org,76445779,울산광역시 동구 동부동,4400095
장경희,040403-3552333,010-6316-2394,pgo@seogang.com,46688493,부산광역시 서구 부용동1가,3739403
이경수,950526-1104507,010-9921-1638,seonghyeonhan@coei.kr,56382786,대구광역시 서구 비산동,40913092
고영호,050728-3322111,010-7938-6290,mgweon@jusighoesa.org,85657668,인천광역시 강화군 양사면 인화리,8990289
박광수,541021-2786302,010-1608-1338,jeongsuni@yanghong.kr,42836378,세종특별자치시 세종시 전의면 다방리,8978737
김혜진,650207-1459521,010-1007-2278,jiweoni@yuhanhoesa.com,38955553,울산광역시 남구 신정동,248826
김경자,890626-1051691,010-5649-2962,abag@imgimi.kr,58093577,대구광역시 중구 동성로2가,1524516
홍옥자,771028-1508876,010-3144-1413,gmun@igimbae.kr,7370645,세종특별자치시 세종시 전동면 송성리,4842838
강옥순,800713-1877668,010-9514-4278,jeongnam08@ju.kr,93196405,강원도 평창군 평창읍 조둔리,1580817
노상훈,880317-2489443,010-6292-7611,gimhyeonju@ju.kr,35283848,경상북도 영주시 안정면 단촌리,1378457
이서영,930314-1583755,010-8611-9155,dgim@jusighoesa.com,40255455,전라북도 김제시 공덕면 회룡리,2524710
박미경,821108-1163521,010-5471-9163,iyeongsu@igimgweon.com,97216269,경상북도 울릉군 북면 현포리,49821032
이지현,780113-2409457,010-1772-3814,heocunja@gimgim.com,9637105,인천광역시 남동구 만수동,3068908
이중수,061013-3567723,010-1173-1653,imyeongja@yuhanhoesa.net,54880085,충청북도 단양군 영춘면 남천리,13191195
